AÑO|MES|CODIGO_SECTOR_N1|PROVINCIA|CANTON|VENTAS_NETAS_TARIFA_GRAVADA|VENTAS_NETAS_TARIFA_0|VENTAS_NETAS_TARIFA_VARIABLE|VENTAS_NETAS_TARIFA_5|EXPORTACIONES|COMPRAS_NETAS_TARIFA_GRAVADA|COMPRAS_NETAS_TARIFA_0|IMPORTACIONES|COMPRAS_RISE|TOTAL_COMPRAS|TOTAL_VENTAS
2025|5|S|GUAYAS|GENERAL ANTONIO ELIZALDE|14145,8700|15543,7100|0,0000|0,0000|0,0000|12629,0100|2995,9500|0,0000|1504,7500|17198,8100|29689,5800
2025|5|L|MANABI|SANTA ANA|15537,8200|64099,3100|0,0000|0,0000|0,0000|17297,0400|126979,9100|0,0000|0,0000|145778,6100|79637,1300
2025|5|G|MORONA SANTIAGO|SANTIAGO|568013,3100|159660,5400|0,0000|28717,7800|0,0000|680793,1100|163441,9500|0,0000|3251,9500|879516,2100|756391,6300
2025|5|U|PICHINCHA|QUITO|69647,1600|42165,1000|0,0000|0,0000|0,0000|693413,1900|178061,8300|0,0000|50101,3200|921809,9800|111812,2600
2025|5|F|EL ORO|SANTA ROSA|1565665,5500|4373,2600|0,0000|0,0000|0,0000|584446,2700|47676,3900|0,0000|25162,1800|755095,8300|1570038,8100
2025|5|J|IMBABURA|ANTONIO ANTE|37870,5500|906,9200|0,0000|0,0000|0,0000|31376,3100|916,4700|0,0000|0,0000|32443,0300|38777,4700
2025|5|H|ESMERALDAS|ELOY ALFARO|10724,2100|105852,4700|0,0000|0,0000|0,0000|14284,7900|17552,5300|0,0000|0,0000|31837,3200|116576,6800
2025|5|I|ZAMORA CHINCHIPE|ZAMORA|134046,6200|258042,8900|0,0000|0,0000|0,0000|124103,6100|45521,5000|0,0000|13889,5400|189914,2600|392089,5100
2025|5|S|MANABI|24 DE MAYO|5426,6600|6898,1000|0,0000|0,0000|0,0000|1204,2800|572,3300|0,0000|0,0000|1776,6100|12324,7600
2025|5|C|LOJA|CALVAS|17242,1200|59879,7200|0,0000|0,0000|0,0000|24057,7200|53724,7500|0,0000|13,0000|78254,7100|77121,8400
2025|5|P|TUNGURAHUA|PATATE|863,6500|1297,5400|0,0000|0,0000|0,0000|422,4200|0,0000|10,2500|25,0000|457,6700|2161,1900
2025|5|R|COTOPAXI|SALCEDO|11111,8700|12500,3400|0,0000|0,0000|12003,2200|12633,8900|21193,3400|0,0000|809,0400|34636,2700|35615,4300
2025|5|N|MANABI|PICHINCHA|4808,2100|46046,5800|0,0000|0,0000|0,0000|4903,1200|25666,0000|0,0000|0,0000|30569,1200|50854,7900
2025|5|G|LOJA|PINDAL|244947,2000|319800,2900|0,0000|33733,6500|0,0000|369303,3100|279246,4700|0,0000|2896,2100|672783,7000|598481,1400
2025|5|P|COTOPAXI|SAQUISILI|4123,9300|28770,2100|0,0000|0,0000|0,0000|5610,4500|3310,6500|0,0000|410,5000|9331,6000|32894,1400
2025|5|F|MANABI|CHONE|401855,8200|38268,2400|0,0000|2021,9000|0,0000|219761,2600|66912,7600|105,1300|6361,9700|329823,9700|442145,9600
2025|5|N|NAPO|EL CHACO|104372,0000|16263,5000|0,0000|0,0000|0,0000|21472,8100|17983,9200|0,0000|1891,9900|41348,7200|120635,5000
2025|5|N|GUAYAS|ISIDRO AYORA|11342,8500|13560,0000|0,0000|16567,6000|0,0000|10330,0100|9483,7400|0,0000|8177,0000|27990,7500|41470,4500
2025|5|I|MANABI|JUNIN|10849,1600|5192,3500|0,0000|0,0000|0,0000|2960,1900|3312,0800|0,0000|0,0000|6272,2700|16041,5100
2025|5|O|COTOPAXI|SIGCHOS|1568,1900|37626,4100|0,0000|0,0000|0,0000|217084,4000|8780,8200|0,0000|600,0000|226465,2200|39194,6000
2025|5|M|GUAYAS|PEDRO CARBO|172228,0100|24161,8500|0,0000|0,0000|0,0000|40181,7400|24838,8300|0,0000|0,0000|65020,5700|196389,8600
2025|5|K|BOLIVAR|SAN MIGUEL|12537,9600|811604,2600|0,0000|0,0000|0,0000|19000,6500|7221,8200|0,0000|3755,0000|29977,4700|824142,2200
2025|5|H|ESMERALDAS|ATACAMES|6899,1100|15246,7300|0,0000|0,0000|0,0000|14759,5200|946,3100|0,0000|479,5000|16186,1600|22145,8400
2025|5|C|MANABI|SUCRE|56385,5200|1837189,3800|0,0000|0,0000|14002985,1900|3618017,0200|13077313,6000|0,0000|72518,2500|16774994,8700|15896560,0900
2025|5|R|NAPO|TENA|9390,9400|5670,7700|0,0000|0,0000|0,0000|17061,8700|1689,0900|0,0000|2750,0000|21500,9600|15061,7100
2025|5|H|ZAMORA CHINCHIPE|YANTZAZA|81075,3900|3366164,3600|0,0000|1100,0000|2129682,0600|2312637,4500|2149490,4800|15412,6400|46421,6900|4529432,2900|5578021,8100
2025|5|S|LOS RIOS|VALENCIA|109074,8500|197265,8200|0,0000|3,0000|0,0000|86500,8600|42181,1400|580,0000|21124,1200|150386,1200|306343,6700
2025|5|C|SUCUMBIOS|GONZALO PIZARRO|25259,9000|1966,4000|0,0000|488,7800|0,0000|22250,2800|1978,8000|0,0000|0,0000|25746,0800|27715,0800
2025|5|A|LOS RIOS|MOCACHE|121285,9400|10249842,1900|0,0000|3217,2000|363538,2300|1048678,1900|6782347,3200|20,0000|131711,2000|7971653,0600|10737883,5600
2025|5|A|ESMERALDAS|LA CONCORDIA|3615,3300|0,0000|0,0000|0,0000|0,0000|2980,6900|3016,9400|0,0000|0,0000|5997,6300|3615,3300
2025|5|I|IMBABURA|ANTONIO ANTE|278830,0800|320538,2800|0,0000|0,0000|0,0000|135132,7300|194383,1900|0,0000|20632,4600|350960,5700|599368,3600
2025|5|H|LOS RIOS|MONTALVO|3948,9700|137884,4700|0,0000|0,0000|0,0000|36888,9300|108680,1100|0,0000|0,0000|145569,0400|141833,4400
2025|5|D|LOJA|SARAGURO|0,0000|0,0000|0,0000|0,0000|0,0000|1814,6000|0,0000|0,0000|0,0000|1814,6000|0,0000
2025|5|C|LOJA|CHAGUARPAMBA|0,0000|10122,4600|0,0000|0,0000|0,0000|874,0600|9020,2500|0,0000|0,0000|9894,3100|10122,4600
2025|5|G|NAPO|QUIJOS|572909,3600|166413,7200|0,0000|10919,7700|0,0000|561749,0500|172138,1000|0,0000|386,0200|744140,9300|750242,8500
2025|5|C|CARCHI|BOLIVAR|10916,3700|17317,1000|0,0000|0,0000|0,0000|20795,2500|6201,0300|0,0000|0,0000|38148,7400|28233,4700
2025|5|A|GUAYAS|ALFREDO BAQUERIZO MORENO|40278,9300|97179,8200|0,0000|0,0100|0,0000|34204,3600|22729,0400|0,0000|13614,5800|70547,9800|137458,7600
2025|5|N|MANABI|SANTA ANA|36840,3200|1640,2000|0,0000|0,0000|0,0000|9374,6700|783,7700|0,0000|0,0000|10158,4400|38480,5200
2025|5|A|AZUAY|GUACHAPALA|37068,5000|3769,9400|0,0000|0,0000|0,0000|762,9800|3182,4200|0,0000|5112,0000|9057,4000|40838,4400
2025|5|A|MORONA SANTIAGO|SANTIAGO|5716,1500|28434,6600|0,0000|0,0000|0,0000|3516,0300|18094,6600|0,0000|1155,6500|22766,3400|34150,8100
2025|5|M|LOJA|CATAMAYO|145710,7700|56442,8400|0,0000|0,0000|10000,0000|109020,8100|25449,3600|21,8000|7655,7400|147653,8800|212153,6100
2025|5|F|TUNGURAHUA|MOCHA|18127,5600|3461,0400|0,0000|0,0000|0,0000|22451,5000|2074,7200|0,0000|8641,5600|43281,8700|21588,6000
2025|5|L|CAÑAR|CAÑAR|67080,1900|26815,6800|0,0000|0,0000|0,0000|35211,7800|3265,8400|0,0000|0,0000|39511,9100|93895,8700
2025|5|B|GUAYAS|PLAYAS|0,0000|29766,7000|0,0000|0,0000|0,0000|5461,9000|5696,5200|0,0000|2391,8000|13550,2200|29766,7000
2025|5|C|PICHINCHA|PEDRO VICENTE MALDONADO|43500,0100|160544,7100|0,0000|2107,3700|409395,0000|137588,5300|329078,9700|0,0000|5784,8400|475882,2600|615547,0900
2025|5|I|MANABI|PEDERNALES|133122,0900|100596,5400|0,0000|0,0000|0,0000|107358,8300|166876,8300|0,0000|0,0000|274542,7600|233718,6300
2025|5|M|COTOPAXI|SAQUISILI|52858,3100|27985,6400|0,0000|0,0000|0,0000|96179,9200|29557,0800|0,0000|209,2000|150320,7800|80843,9500
2025|5|C|GUAYAS|ALFREDO BAQUERIZO MORENO|28507,7200|1361682,2200|0,0000|0,0000|0,0000|186145,3800|1646530,7000|0,0000|7343,2900|1840019,3700|1390189,9400
2025|5|I|CHIMBORAZO|CUMANDA|60301,9100|4106,6500|0,0000|0,0000|0,0000|101439,7800|15509,3900|0,0000|1658,4900|121326,6300|64408,5600
2025|5|C|GUAYAS|PALESTINA|17432,5300|859336,1100|0,0000|0,0000|0,0000|95019,2400|244907,4600|0,0000|1825,1500|342963,7900|876768,6400
2025|5|S|GUAYAS|NARANJAL|321053,4400|96200,2500|0,0000|0,0000|0,0000|281025,4600|53164,8300|45,4100|14962,5900|349366,4900|417253,6900
2025|5|I|MANABI|FLAVIO ALFARO|3225,5300|180,0000|0,0000|0,0000|0,0000|3483,4400|1459,8400|0,0000|0,0000|4943,2800|3405,5300
2025|5|N|ESMERALDAS|ATACAMES|52237,6000|3946,2800|0,0000|0,0000|0,0000|48088,5600|9469,8800|0,0000|130,0000|62071,4400|56183,8800
2025|5|S|COTOPAXI|SAQUISILI|263566,7600|54257,3000|0,0000|0,0000|0,0000|232253,6700|18039,5000|0,0000|1435,2600|251728,4300|317824,0600
2025|5|J|GALAPAGOS|SANTA CRUZ|144827,2100|88,7500|0,0000|0,0000|0,0000|90575,4700|3670,0800|0,0000|12012,2700|106413,0600|144915,9600
2025|5|G|BOLIVAR|LAS NAVES|132294,4000|1102604,2100|0,0000|0,0100|0,0000|221214,8100|470134,4800|0,0000|0,0000|694756,0400|1234898,6200
2025|5|H|LOJA|MACARA|1270,9100|59076,1300|0,0000|0,0000|0,0000|21029,1800|22334,5000|165,2500|69,5000|43598,4300|60347,0400
2025|5|S|MANABI|PICHINCHA|41030,1400|10361,8400|0,0000|4295,3900|0,0000|34671,1800|1001,1300|0,0000|3600,1100|48415,2000|55687,3700
2025|5|Q|MANABI|SAN VICENTE|3308,7000|6800,0200|0,0000|0,0000|0,0000|3748,3000|172,1700|0,0000|243,0000|4163,4700|10108,7200
2025|5|M|GUAYAS|NARANJAL|2009966,7800|1695766,6900|0,0000|3566,4300|0,0000|1605628,1900|1376073,0800|1983,5400|8273,0000|2995032,5600|3709299,9000
2025|5|A|TUNGURAHUA|BAÑOS DE AGUA SANTA|6775,5800|161425,1400|0,0000|0,0000|0,0000|166459,1300|61554,6100|0,0000|0,0000|228616,1600|168200,7200
2025|5|P|IMBABURA|OTAVALO|122908,4600|562151,4000|0,0000|0,0000|0,0000|193617,9900|133478,8800|60,8500|27448,2000|354605,9200|685059,8600
2025|5|N|GUAYAS|SIMON BOLIVAR|84506,7100|109658,1300|0,0000|10,0000|0,0000|18802,3900|886,8400|0,0000|0,0000|19689,2300|194174,8400
2025|5|M|MORONA SANTIAGO|LOGROÑO|37390,1300|1700,5400|0,0000|8693,1100|0,0000|61270,8400|3757,7600|0,0000|0,0000|81727,6700|47783,7800
2025|5|R|GUAYAS|ISIDRO AYORA|7585,2500|0,0000|0,0000|0,0000|0,0000|8014,8100|0,0000|0,0000|0,0000|8014,8100|7585,2500
2025|5|L|GUAYAS|GENERAL ANTONIO ELIZALDE|19329,3400|0,0000|0,0000|0,0000|0,0000|7842,0600|3346,5600|0,0000|0,0000|11492,6600|19329,3400
2025|5|Q|EL ORO|MACHALA|276646,4900|6095207,7400|0,0000|0,0000|0,0000|3877442,3600|2480591,8700|74542,6500|112603,3500|6565015,3000|6371854,2300
2025|5|C|GUAYAS|EL EMPALME|268481,3400|509789,5000|0,0000|8196,0000|0,0000|162433,8600|517626,9900|856,0000|5128,4600|692576,3300|786466,8400
2025|5|L|LOS RIOS|QUEVEDO|520993,7600|195052,7300|0,0000|0,0000|0,0000|234117,2200|96647,6500|0,0000|8451,1900|341201,8700|716046,4900
2025|5|C|CARCHI|SAN PEDRO DE HUACA|833,9900|931624,3200|0,0000|0,0000|0,0000|73092,8200|478264,8200|351727,9300|8572,8000|911710,3700|932458,3100
2025|5|S|GUAYAS|SALITRE|74491,0300|9422,4500|0,0000|0,0000|0,0000|42582,7800|11578,1500|0,0000|0,0000|54160,9300|83913,4800
2025|5|O|LOS RIOS|BABAHOYO|4565,9100|295835,5300|0,0000|0,0000|0,0000|2677019,3300|758217,8000|0,0000|90,0000|3435327,1300|300401,4400
2025|5|I|SANTA ELENA|SALINAS|856392,9300|202292,1900|0,0000|1200,0000|0,0000|482447,7700|320884,1800|3600,0000|35257,2200|849373,8300|1059885,1200
2025|5|L|GUAYAS|PLAYAS|146513,7700|109053,5400|0,0000|408,1500|0,0000|130251,2400|70080,6600|0,0000|1940,0000|216373,3700|255975,4600
2025|5|R|GUAYAS|NARANJAL|12776,4000|950,0000|0,0000|0,0000|0,0000|9642,3500|8253,0700|0,0000|3551,2500|21525,2400|13726,4000
2025|5|H|MORONA SANTIAGO|HUAMBOYA|0,0000|360,0000|0,0000|0,0000|0,0000|1631,3400|0,0000|0,0000|0,0000|1631,3400|360,0000
2025|5|R|ORELLANA|LA JOYA DE LOS SACHAS|1623,9000|642,7200|0,0000|0,0000|1849,2300|1302,6400|2584,0300|0,0000|1000,0000|4886,6700|4115,8500
2025|5|J|LOS RIOS|URDANETA|19519,4600|174,0000|0,0000|0,0000|0,0000|22283,2500|236,4800|0,0000|0,0000|22519,7300|19693,4600
2025|5|R|LOS RIOS|VALENCIA|2490,8800|17495,1100|0,0000|0,0000|0,0000|7300,7800|4309,2500|0,0000|892,0000|12502,0300|19985,9900
2025|5|H|CHIMBORAZO|CHUNCHI|8111,2000|24913,1300|0,0000|0,0000|0,0000|8748,4500|9074,3600|0,0000|0,0000|17822,8100|33024,3300
2025|5|M|GUAYAS|NARANJITO|214376,0600|96285,7300|0,0000|0,0000|0,0000|180363,7900|44101,0800|0,0000|4654,0000|229443,1700|310661,7900
2025|5|I|PICHINCHA|PUERTO QUITO|32220,9800|25169,5900|0,0000|0,0000|0,0000|32608,2100|21285,5000|0,0000|137,3000|54467,2500|57390,5700
2025|5|L|COTOPAXI|SIGCHOS|3066,8100|756,6700|0,0000|0,0000|0,0000|872,3000|0,0000|0,0000|0,0000|1253,2500|3823,4800
2025|5|O|EL ORO|ZARUMA|12117,0400|96437,1900|0,0000|0,0000|0,0000|216233,9600|15450,1600|96,0800|830,0000|232610,2000|108554,2300
2025|5|L|EL ORO|HUAQUILLAS|46013,9900|209914,6900|0,0000|0,0000|0,0000|24215,0900|147898,3000|0,0000|0,0000|175347,0900|255928,6800
2025|5|R|ZAMORA CHINCHIPE|CHINCHIPE|169,5000|0,0000|0,0000|0,0000|0,0000|2961,3200|141,3300|0,0000|0,0000|3102,6500|169,5000
2025|5|F|NAPO|QUIJOS|47568,2200|2280,0000|0,0000|0,0000|0,0000|28871,1200|11679,2500|0,0000|1608,1800|54097,8200|49848,2200
2025|5|A|NAPO|CARLOS JULIO AROSEMENA TOLA|15,0000|17339,6800|0,0000|0,0000|0,0000|2724,6200|1451,1300|0,0000|86,0000|4261,7500|17354,6800
2025|5|W|SANTO DOMINGO DE LOS TSACHILAS|SANTO DOMINGO|666,6700|7347,6000|0,0000|0,0000|0,0000|64,9600|24,9600|0,0000|0,0000|89,9200|8014,2700
2025|5|P|MANABI|BOLIVAR|6847,4700|50843,8400|0,0000|25,0200|0,0000|750743,7500|104192,4500|200,8900|480,1200|855617,2100|57716,3300
2025|5|S|ORELLANA|ORELLANA|1116911,5400|709504,9400|0,0000|0,0000|0,0000|872031,7200|210960,0800|59028,4200|83160,8400|1235040,0400|1826416,4800
2025|5|L|MANABI|JIPIJAPA|80362,4400|520422,7000|0,0000|0,0000|0,0000|91305,6000|19668,0600|0,0000|1422,0000|112569,9000|600785,1400
2025|5|N|EL ORO|ARENILLAS|46646,8500|7842,8000|0,0000|0,0000|0,0000|11133,6400|40218,1100|0,0000|4000,0000|55351,7500|54489,6500
2025|5|H|TUNGURAHUA|SANTIAGO DE PILLARO|29902,1400|259551,6300|0,0000|5,0000|0,0000|46243,0200|200550,5400|0,0000|1352,0000|248145,5600|289458,7700
2025|5|A|COTOPAXI|LA MANA|146745,5000|6361937,5600|0,0000|462,6100|0,0000|544986,9200|2486464,8500|8110,7500|132372,4200|3188792,5300|6509145,6700
2025|5|L|GALAPAGOS|SANTA CRUZ|560119,7800|176899,5300|0,0000|0,0000|0,0000|442406,3300|212490,6300|0,0000|29407,2400|688788,8300|737019,3100
2025|5|J|EL ORO|PASAJE|170505,4000|3176,3700|0,0000|0,0000|0,0000|127547,4600|15167,0400|0,0000|8354,1000|151116,9400|173681,7700
2025|5|L|MANABI|BOLIVAR|16233,2000|1730,7800|0,0000|0,0000|0,0000|12872,4300|632,0500|0,0000|0,0000|13504,4800|17963,9800
2025|5|M|LOJA|CHAGUARPAMBA|26435,1300|39846,5300|0,0000|0,0000|0,0000|30981,1900|66268,7500|0,0000|686,7000|107500,1900|66281,6600
2025|5|M|MORONA SANTIAGO|PALORA|51140,0600|120861,9200|0,0000|0,0000|0,0000|25561,1300|35944,4400|56,0000|579,5500|62142,5600|172001,9800
2025|5|K|BOLIVAR|GUARANDA|12550,2200|187748,7900|0,0000|0,0000|0,0000|262219,7800|94281,9200|0,0000|10615,0600|367116,7600|200299,0100
2025|5|H|COTOPAXI|SAQUISILI|10552,0200|333120,5700|0,0000|1532,6500|0,0000|142808,3800|157476,2000|3167,1400|200,0000|311369,9200|345205,2400
2025|5|N|CAÑAR|EL TAMBO|4861,2800|0,0100|0,0000|0,0000|0,0000|15123,4600|225,0200|0,0000|0,0000|15794,1900|4861,2900
2025|5|F|EL ORO|PASAJE|197125,2700|10115,2000|0,0000|8424,5800|0,0000|251498,8900|50052,9500|0,0000|20836,8600|389387,0000|215665,0500
2025|5|E|IMBABURA|PIMAMPIRO|0,0000|3003,8000|0,0000|0,0000|0,0000|75,5300|129,3200|0,0000|65,0000|269,8500|3003,8000
2025|5|O|MORONA SANTIAGO|TIWINTZA|80,0000|17123,2800|0,0000|0,0000|0,0000|181974,0900|5391,0500|0,0000|1912,6100|189277,7500|17203,2800
2025|5|E|AZUAY|GUACHAPALA|0,0000|395,0000|0,0000|0,0000|0,0000|3408,0800|116,7900|0,0000|0,0000|3524,8700|395,0000
2025|5|Q|LOS RIOS|URDANETA|263,4400|6711,6100|0,0000|0,0000|0,0000|1284,7800|2464,4600|0,0000|0,0000|3749,2400|6975,0500
2025|5|A|MANABI|SAN VICENTE|225037,4200|402589,0700|0,0000|0,0000|0,0000|334405,4000|263351,3200|0,0000|14401,0000|612740,0800|627626,4900
2025|5|I|GUAYAS|SALITRE|7578,1100|14094,9900|0,0000|0,0000|0,0000|12449,3100|3257,0800|0,0000|0,0000|15706,3900|21673,1000
2025|5|Q|TUNGURAHUA|SAN PEDRO DE PELILEO|58923,7700|104503,3300|0,0000|0,0000|0,0000|24614,7700|37230,3800|0,0000|2362,0900|64213,7600|163427,1000
2025|5|L|AZUAY|SANTA ISABEL|29458,9800|4170,0000|0,0000|0,0000|0,0000|19189,5900|3494,3300|0,0000|0,0000|22879,5400|33628,9800
2025|5|H|LOJA|PINDAL|1974,7700|43694,1900|0,0000|3809,5400|0,0000|13026,4500|11212,6500|0,0000|0,0000|28757,7400|49478,5000
2025|5|P|GUAYAS|PEDRO CARBO|622,0000|3975,0000|0,0000|0,0000|0,0000|1236,9500|251,7900|0,0000|0,0000|1488,7400|4597,0000
2025|5|H|AZUAY|PUCARA|8283,1500|112050,0000|0,0000|4795,2400|0,0000|13639,7300|105801,0500|0,0000|58,2300|123275,0100|125128,3900
2025|5|H|AZUAY|NABON|64693,8800|122334,2400|0,0000|0,0000|0,0000|76661,5800|131525,0600|0,0000|10,0000|209049,0200|187028,1200
2025|5|C|MANABI|PUERTO LOPEZ|136,0000|14380,9000|0,0000|0,0000|169716,0000|15574,1700|277810,3100|0,0000|36841,9700|343227,8500|184232,9000
2025|5|A|EL ORO|MARCABELI|18177,1400|2432859,8600|0,0000|0,0000|0,0000|101443,9400|2545173,2100|0,0000|0,0000|2654689,4500|2451037,0000
2025|5|K|LOS RIOS|MONTALVO|7594,4300|17800,5200|0,0000|0,0000|0,0000|101805,6300|42211,6700|0,0000|7583,3200|151600,6200|25394,9500
2025|5|O|EL ORO|EL GUABO|0,0000|389269,4200|0,0000|0,0000|0,0000|160844,2700|18235,3200|0,0000|4400,0000|183479,5900|389269,4200
2025|5|O|EL ORO|PORTOVELO|0,0000|51260,8500|0,0000|0,0000|0,0000|120077,6000|11061,7200|0,0000|0,0000|131139,3200|51260,8500
2025|5|O|ZAMORA CHINCHIPE|PALANDA|999,3500|45591,6100|0,0000|0,0000|0,0000|304395,5400|3172,4200|0,0000|21208,4400|328776,4000|46590,9600
2025|5|D|EL ORO|MACHALA|408905,4800|268192,4700|0,0000|0,0000|0,0000|268364,4300|21403,8600|0,0000|66229,9200|356146,2600|677097,9500
2025|5|F|GUAYAS|PALESTINA|32286,6900|826,5900|0,0000|0,0000|0,0000|18207,3400|1089,0800|0,0000|4,3000|19313,5800|33113,2800
2025|5|E|MANABI|EL CARMEN|0,0000|1348,0000|0,0000|0,0000|0,0000|87,6700|455,7300|0,0000|0,0000|543,4000|1348,0000
2025|5|X|GUAYAS|SAMBORONDON|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|5|A|SUCUMBIOS|SUCUMBIOS|5,0000|4150,4700|0,0000|0,0000|0,0000|495,0600|3008,5300|0,0000|0,0000|3503,5900|4155,4700
2025|5|D|AZUAY|GUALACEO|4542,1300|0,0000|0,0000|0,0000|0,0000|1186,0800|36,3400|0,0000|150,0000|1372,4200|4542,1300
2025|5|R|SUCUMBIOS|SHUSHUFINDI|10448,0000|5018,6100|0,0000|0,0000|0,0000|14191,0400|3147,4200|0,0000|0,0000|17338,4600|15466,6100
2025|5|Q|AZUAY|SAN FERNANDO|359,2600|1494,9300|0,0000|0,0000|0,0000|1086,0600|1273,1700|0,0000|0,0000|2359,2300|1854,1900
2025|5|H|GUAYAS|ISIDRO AYORA|7521,1300|29912,0400|0,0000|3659,9000|0,0000|25780,2100|9820,3900|0,0000|0,0000|41057,2700|41093,0700
2025|5|S|EL ORO|ATAHUALPA|4081,1600|130,0100|0,0000|0,0000|0,0000|4736,9400|210,8600|0,0000|0,0000|4995,4200|4211,1700
2025|5|M|MORONA SANTIAGO|LIMON - INDANZA|71509,7500|4437,1700|0,0000|247,6200|0,0000|79470,9000|8290,1800|0,0000|430,0000|93973,4500|76194,5400
2025|5|J|ORELLANA|ORELLANA|246812,8900|3032,4600|0,0000|0,0000|0,0000|100094,3200|6363,3900|0,0000|1622,5000|108080,2100|249845,3500
2025|5|O|LOS RIOS|MOCACHE|0,0000|2634,8000|0,0000|0,0000|0,0000|82652,0300|541,3100|0,0000|0,0000|83193,3400|2634,8000
2025|5|E|IMBABURA|ANTONIO ANTE|521,7300|12407,6200|0,0000|0,0000|0,0000|12344,6600|1615,3400|0,0000|3144,4000|17104,4000|12929,3500
2025|5|O|MANABI|BOLIVAR|4638,4800|19114,1400|0,0000|0,0000|0,0000|174615,4900|12586,2700|0,0000|470,0000|187671,7600|23752,6200
2025|5|R|MANABI|SAN VICENTE|150,0000|570,0000|0,0000|0,0100|0,0000|419,1600|248,2900|0,0000|0,0000|667,4500|720,0100
2025|5|E|COTOPAXI|PUJILI|0,0000|9911,5700|0,0000|0,0000|0,0000|9318,2800|1268,4900|0,0000|2217,1400|12826,3900|9911,5700
2025|5|M|BOLIVAR|ECHEANDIA|58165,3900|23235,0400|0,0000|0,0000|0,0000|97484,7300|19488,8600|2753,7800|580,0000|134741,2800|81400,4300
2025|5|L|LOS RIOS|VINCES|399257,7500|619173,4900|0,0000|0,0000|0,0000|382161,6700|436501,8900|0,0000|0,0000|818663,5600|1018431,2400
2025|5|Q|EL ORO|EL GUABO|189,6300|79270,4400|0,0000|0,0000|0,0000|93575,9900|69680,5500|0,0000|126,4000|163382,9400|79460,0700
2025|5|G|PASTAZA|SANTA CLARA|309899,6000|53711,4600|0,0000|0,0000|0,0000|287396,9400|90998,0800|389,0100|0,0000|378784,0300|363611,0600
2025|5|P|AZUAY|CAMILO PONCE ENRIQUEZ|2113,9000|0,0000|0,0000|0,0000|0,0000|1246,7300|681,2800|0,0000|936,4700|2864,4800|2113,9000
2025|5|K|PICHINCHA|MEJIA|1980,7400|650846,6100|0,0000|0,0000|0,0000|53056,1900|43662,3800|0,0000|2884,2200|101001,6400|652827,3500
2025|5|F|CAÑAR|DELEG|46888,9400|0,0100|0,0000|0,0000|0,0000|27807,5200|10496,9400|0,0000|8031,0000|51555,4200|46888,9500
2025|5|M|ZAMORA CHINCHIPE|YACUAMBI|180025,9900|718,9000|0,0000|0,0000|0,0000|85646,4400|8527,0100|0,0000|20783,0000|125319,7900|180744,8900
2025|5|C|ZAMORA CHINCHIPE|NANGARITZA|2748,4100|0,0000|0,0000|0,0000|0,0000|3131,0400|41,0100|0,0000|0,0000|3172,0500|2748,4100
2025|5|K|CHIMBORAZO|CUMANDA|4347,0100|29686,8900|0,0000|0,0000|0,0000|192535,9300|25116,0200|0,0000|8177,9500|225829,9000|34033,9000
2025|5|Q|PASTAZA|ARAJUNO|0,0000|10,0000|0,0000|0,0000|0,0000|332,9500|78,0000|0,0000|500,0000|910,9500|10,0000
2025|5|Q|BOLIVAR|CALUMA|1776,2500|30291,6500|0,0000|0,0000|0,0000|12239,3300|16301,9800|0,0000|0,0000|28541,3100|32067,9000
2025|5|Q|ZAMORA CHINCHIPE|ZAMORA|7142,3300|52783,0300|0,0000|0,0000|0,0000|25165,8700|22016,4700|215,0000|701,4400|48098,7800|59925,3600
2025|5|O|GUAYAS|SIMON BOLIVAR|1671,8000|0,0000|0,0000|0,0000|0,0000|106877,7300|61722,6100|0,0000|0,0000|174284,8500|1671,8000
2025|5|J|LOS RIOS|MONTALVO|20523,2000|1202,7100|0,0000|0,0000|0,0000|20020,2900|1061,3800|0,0000|0,0000|21194,0200|21725,9100
2025|5|R|MANABI|24 DE MAYO|551,5500|0,0000|0,0000|0,0000|0,0000|530,0000|0,0000|0,0000|0,0000|530,0000|551,5500
2025|5|J|PASTAZA|MERA|10219,8200|1254,6500|0,0000|0,0000|0,0000|7775,3000|547,0300|0,0000|0,0000|8322,3300|11474,4700
2025|5|N|GUAYAS|SALITRE|65690,0900|850,1000|0,0000|0,0100|0,0000|23561,6500|5804,2900|0,0000|1477,7400|30843,6800|66540,2000
2025|5|S|ESMERALDAS|SAN LORENZO|185308,1400|88429,7300|0,0000|0,0000|0,0000|152918,0300|10722,3500|2555,6000|25860,0000|192896,6600|273737,8700
2025|5|E|MORONA SANTIAGO|SUCUA|911,9400|5336,8000|0,0000|0,0000|0,0000|1505,9300|64,7400|0,0000|9,0000|1579,6700|6248,7400
2025|5|J|BOLIVAR|ECHEANDIA|5698,9700|0,0000|0,0000|0,0000|0,0000|8359,7300|0,0000|0,0000|0,0000|8359,7300|5698,9700
2025|5|E|MANABI|PEDERNALES|100,0000|77664,6300|0,0000|0,0000|0,0000|19088,1400|14952,4700|0,0000|150,0000|34190,6100|77764,6300
2025|5|O|CARCHI|MONTUFAR|7853,6200|9856,5200|0,0000|0,0000|0,0000|748403,4400|173107,3800|0,0000|10777,1400|932287,9600|17710,1400
2025|5|D|AZUAY|CUENCA|635208,0400|38681081,8000|0,0000|0,0000|0,0000|3886835,6800|4459178,6500|0,0000|3687,0600|8350083,4900|39316289,8400
